,href,tags
1,https://99designs.hk/logo-design/contests/awesome-industrial-product-line-needs-bold-logo-1142978,Gold Guaranteed Blind Fast-tracked Logo design Industrial
2,https://99designs.hk/logo-design/contests/update-logo-standards-1142961,Gold Guaranteed Fast-tracked Logo design Technology
3,https://99designs.hk/logo-design/contests/logo-sailboat-1142796,Guaranteed Logo design Games & Recreational
5,https://99designs.hk/logo-design/contests/design-minimalist-lawn-mower-repair-logo-target-homeowners-1142701,Guaranteed Logo design Automotive
6,https://99designs.hk/logo-design/contests/welcome-gamer-paradise-1142631,Guaranteed Logo design Internet
7,https://99designs.hk/logo-design/contests/valyou-logo-1142615,Guaranteed Logo design Technology
12,https://99designs.hk/logo-design/contests/magnetic-needs-logo-1142560,Gold Guaranteed Blind Logo design Technology
13,https://99designs.hk/logo-design/contests/powerful-logo-skincare-beauty-company-1142547,Guaranteed Logo design Cosmetics & Beauty
23,https://99designs.hk/logo-design/contests/logo-appeal-outdoor-health-environmental-nonprofits-1142428,Guaranteed Logo design Business & Consulting
61,https://99designs.hk/logo-design/contests/logo-design-women-clothing-brand-1142329,Guaranteed Logo design Fashion
63,https://99designs.hk/logo-design/contests/logodesign-monkey-gym-martial-arts-fitness-1142298,Guaranteed Logo design Sport
65,https://99designs.hk/logo-design/contests/make-logo-look-more-professional-1142289,Guaranteed Logo design Construction
67,https://99designs.hk/logo-design/contests/family-office-dedicated-art-business-lifestyle-1142273,Guaranteed Logo design Art & Design
71,https://99designs.hk/logo-design/contests/modern-possibly-geeky-design-technical-company-film-tv-1142212,Guaranteed Logo design Photography
72,https://99designs.hk/logo-design/contests/design-modern-logo-online-mortgage-rate-marketplace-1142193,Guaranteed Blind Logo design Real Estate & Mortgage
79,https://99designs.hk/logo-design/contests/western-logo-1142030,Gold Guaranteed Logo design Retail
84,https://99designs.hk/logo-design/contests/punchup-sports-combat-gear-beginners-1141972,Guaranteed Logo design Sport
91,https://99designs.hk/logo-design/contests/modern-colorful-logo-ny-1141898,Guaranteed Logo design Construction
94,https://99designs.hk/logo-design/contests/design-wordmark-logo-activity-center-antwerp-1141856,Guaranteed Blind Logo design Games & Recreational
96,https://99designs.hk/logo-design/contests/help-me-express-passion-aviation-1141824,Guaranteed Logo design Agriculture
99,https://99designs.hk/logo-design/contests/exciting-pool-day-club-logo-opening-1141812,Guaranteed Logo design Bar & Nightclub
